"clustering_method" "replicable_clusters" "non_replicable_clusters" "replicable_cells" "non_replicable_cells" "fraction_replicable_clusters" "fraction_replicable_cells" "clustering_name" "level"
"40" "sc3_9" 6 29 2591 8114 0.171428571428571 0.242036431574031 "sc3_9" NA
"41" "Seurat_0" 6 47 1183 9522 0.113207547169811 0.110509107893508 "Seurat_0" NA
"42" "Seurat_1" 6 45 1183 9522 0.117647058823529 0.110509107893508 "Seurat_1" NA
"43" "Seurat_10" 6 27 1658 9047 0.181818181818182 0.154880896777207 "Seurat_10" NA
"44" "Seurat_11" 4 27 2373 8332 0.129032258064516 0.221672115833723 "Seurat_11" NA
"45" "Seurat_12" 4 25 2373 8332 0.137931034482759 0.221672115833723 "Seurat_12" NA
"46" "Seurat_13" 2 25 1407 9298 0.0740740740740741 0.131433909388136 "Seurat_13" NA
"47" "Seurat_14" 4 21 2590 8115 0.16 0.241943017281644 "Seurat_14" NA
"48" "Seurat_15" 4 19 2704 8001 0.173913043478261 0.252592246613732 "Seurat_15" NA
"49" "Seurat_16" 2 19 1297 9408 0.0952380952380952 0.121158337225596 "Seurat_16" NA
"50" "Seurat_17" 2 17 1297 9408 0.105263157894737 0.121158337225596 "Seurat_17" NA
"51" "Seurat_18" 0 17 0 10705 0 0 "Seurat_18" NA
"52" "Seurat_19" 0 15 0 10705 0 0 "Seurat_19" NA
"53" "Seurat_2" 6 43 1183 9522 0.122448979591837 0.110509107893508 "Seurat_2" NA
"54" "Seurat_20" 2 11 3620 7085 0.153846153846154 0.338159738439981 "Seurat_20" NA
"55" "Seurat_21" 2 9 3620 7085 0.181818181818182 0.338159738439981 "Seurat_21" NA
"56" "Seurat_3" 6 41 1183 9522 0.127659574468085 0.110509107893508 "Seurat_3" NA
"57" "Seurat_4" 6 39 1289 9416 0.133333333333333 0.120411022886502 "Seurat_4" NA
"58" "Seurat_5" 4 39 975 9730 0.0930232558139535 0.0910789350770668 "Seurat_5" NA
"59" "Seurat_6" 4 37 975 9730 0.0975609756097561 0.0910789350770668 "Seurat_6" NA
"60" "Seurat_7" 6 33 1658 9047 0.153846153846154 0.154880896777207 "Seurat_7" NA
"61" "Seurat_8" 6 31 1658 9047 0.162162162162162 0.154880896777207 "Seurat_8" NA
"62" "Seurat_9" 6 29 1658 9047 0.171428571428571 0.154880896777207 "Seurat_9" NA
