"83",10,10,9,7,13,14,15,16,16,10,8,6,20,16,18,13,11,18,19,13,14,20,23,19,23,17,"HP1502401_F11"
"84",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_F12"
"85",8,5,7,1,8,7,8,12,12,4,4,5,15,15,17,12,10,17,18,12,13,23,20,18,22,19,"HP1502401_F13"
"86",9,7,11,4,7,8,9,8,11,3,3,4,14,13,14,9,8,15,16,9,9,16,17,15,19,13,"HP1502401_F15"
"87",5,6,8,6,12,11,12,13,13,9,7,13,18,21,12,16,19,21,12,24,26,29,26,21,32,28,"HP1502401_F16"
"88",9,7,11,4,7,8,9,8,11,3,3,4,14,13,14,9,8,15,13,9,9,18,19,13,16,15,"HP1502401_F17"
"89",9,7,11,4,7,8,9,8,11,3,3,4,14,12,14,9,8,15,16,9,9,16,17,15,19,13,"HP1502401_F18"
"90",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_F19"
"91",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_F20"
"92",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,21,30,28,"HP1502401_F21"
"93",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,21,30,28,"HP1502401_F22"
"94",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_F23"
"95",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,21,30,28,"HP1502401_F24"
"96",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,12,28,10,12,13,16,20,16,"HP1502401_F4"
"97",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,21,30,28,"HP1502401_F9"
"98",1,3,3,13,4,5,3,10,2,16,20,21,8,8,12,7,16,11,12,19,21,29,31,27,32,31,"HP1502401_G10"
"99",9,7,11,4,7,8,9,8,11,3,3,4,14,13,14,9,8,15,16,9,9,16,17,15,19,13,"HP1502401_G11"
"100",9,7,11,4,7,8,9,8,11,3,3,4,14,13,14,9,8,15,16,9,9,16,17,15,19,13,"HP1502401_G12"
"101",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,21,30,28,"HP1502401_G14"
"102",8,5,7,1,8,7,8,12,12,4,4,5,15,15,17,12,10,17,18,12,13,23,20,18,22,19,"HP1502401_G18"
"103",10,10,9,7,13,14,15,16,16,10,8,6,20,16,18,13,11,18,19,13,14,20,23,19,23,17,"HP1502401_G20"
"104",10,11,10,8,14,15,16,17,18,12,10,8,22,18,24,18,17,26,28,18,22,31,32,29,34,32,"HP1502401_G21"
"105",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,21,30,28,"HP1502401_G22"
"106",4,4,6,3,3,6,7,1,9,2,1,3,10,11,3,2,2,2,2,2,3,6,5,8,9,9,"HP1502401_G23"
"107",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,21,30,28,"HP1502401_G24"
"108",10,10,9,7,13,14,15,16,16,10,8,6,20,16,18,13,11,18,19,13,14,20,23,19,23,17,"HP1502401_G3"
"109",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,21,30,28,"HP1502401_G4"
"110",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,21,30,28,"HP1502401_G5"
"111",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,21,30,28,"HP1502401_G6"
"112",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_G7"
"113",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_G8"
"114",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_H1"
"115",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,21,30,28,"HP1502401_H11"
"116",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,21,30,28,"HP1502401_H12"
"117",9,7,11,4,7,8,9,8,11,3,3,4,14,13,14,9,8,15,16,9,9,16,17,15,19,13,"HP1502401_H13"
"118",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_H14"
"119",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_H15"
"120",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_H16"
"121",10,11,10,8,14,15,16,17,17,11,9,7,21,17,23,17,15,25,22,17,20,28,30,26,31,30,"HP1502401_H18"
"122",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,21,30,28,"HP1502401_H19"
"123",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_H2"
"124",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_H20"
"125",4,8,6,3,2,6,7,1,10,1,2,3,10,11,3,2,2,2,2,2,3,6,5,8,9,9,"HP1502401_H21"
"126",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,21,30,28,"HP1502401_H22"
"127",4,4,6,3,3,6,7,1,9,2,1,3,10,11,3,2,2,2,2,2,3,6,5,8,9,9,"HP1502401_H23"
"128",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_H24"
"129",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_H3"
"130",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_H4"
"131",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_H5"
"132",10,10,9,7,13,14,15,16,16,10,8,6,20,16,18,13,11,18,19,13,14,20,23,19,23,17,"HP1502401_H6"
"133",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_H7"
"134",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_H8"
"135",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_I1"
"136",10,11,10,8,14,15,16,17,18,12,10,8,22,18,24,18,17,26,28,18,22,31,32,29,34,32,"HP1502401_I12"
"137",8,5,7,1,8,7,8,12,12,4,4,5,15,15,17,12,10,17,18,12,13,23,20,18,22,19,"HP1502401_I14"
"138",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_I15"
"139",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_I16"
"140",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_I18"
"141",1,9,3,13,12,10,3,10,2,16,20,8,22,8,12,7,16,11,12,19,21,29,31,27,32,31,"HP1502401_I19"
"142",4,4,6,3,3,6,7,1,9,2,1,3,10,11,3,2,2,2,2,2,3,6,5,8,9,9,"HP1502401_I2"
"143",4,4,6,3,3,6,7,1,10,2,2,3,12,10,2,4,1,3,3,4,5,5,5,5,4,6,"HP1502401_I21"
"144",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_I22"
"145",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_I23"
"146",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,21,30,28,"HP1502401_I24"
"147",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_I4"
"148",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,26,27,26,21,30,28,"HP1502401_I6"
"149",10,10,9,7,13,14,15,16,16,10,8,6,20,16,18,13,11,18,19,13,14,20,23,19,23,17,"HP1502401_I7"
"150",9,7,11,4,7,8,9,8,11,3,3,4,14,13,14,9,8,15,16,9,9,16,17,15,19,13,"HP1502401_I8"
"151",10,10,9,7,13,14,15,16,16,10,8,6,20,16,18,13,11,18,19,13,14,20,23,19,23,17,"HP1502401_I9"
"152",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_J1"
"153",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,21,30,28,"HP1502401_J10"
"154",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_J11"
"155",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,21,30,28,"HP1502401_J12"
"156",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_J14"
"157",4,4,6,3,3,6,7,1,9,2,1,3,10,11,3,2,2,2,2,2,3,6,5,8,9,9,"HP1502401_J15"
"158",10,11,10,8,14,15,16,17,18,12,10,8,22,18,24,18,17,26,28,18,22,31,32,29,34,32,"HP1502401_J16"
"159",4,4,6,3,3,6,7,1,9,2,1,3,10,11,3,2,2,2,2,2,3,6,5,8,9,9,"HP1502401_J17"
"160",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_J18"
"161",4,4,6,3,3,6,7,1,9,2,1,3,10,11,3,2,2,2,2,2,3,6,5,8,9,9,"HP1502401_J19"
"162",8,5,7,1,8,7,8,12,12,4,4,5,15,15,17,12,10,17,18,12,13,23,20,18,22,19,"HP1502401_J2"
"163",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_J20"
"164",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_J21"
"165",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,21,30,28,"HP1502401_J22"
"166",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_J23"
"167",4,4,6,3,3,6,7,1,9,2,1,3,10,11,3,2,2,2,2,2,3,6,5,8,9,9,"HP1502401_J24"
"168",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_J4"
"169",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_J6"
"170",10,11,10,8,14,15,16,17,18,12,10,8,22,18,24,18,17,26,28,18,22,31,32,29,34,32,"HP1502401_J7"
"171",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_J8"
"172",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_K1"
"173",8,5,7,1,8,7,8,12,12,4,4,5,15,15,17,12,10,17,18,12,13,23,20,18,22,19,"HP1502401_K10"
"174",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_K11"
"175",8,5,7,1,8,7,8,12,12,4,4,5,15,15,17,12,10,17,18,12,13,23,20,18,22,19,"HP1502401_K12"
"176",9,7,11,4,7,8,9,8,11,3,3,4,14,13,14,9,8,15,16,9,9,16,17,15,19,13,"HP1502401_K14"
"177",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_K15"
"178",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_K16"
"179",1,9,3,13,14,10,14,17,4,12,10,8,22,18,24,18,16,26,28,18,22,31,32,29,34,32,"HP1502401_K17"
"180",10,11,10,8,14,15,16,17,18,12,10,8,22,18,24,18,17,26,28,18,22,31,32,29,34,32,"HP1502401_K18"
"181",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,20,30,29,"HP1502401_K19"
"182",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_K2"
"183",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_K20"
"184",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_K21"
"185",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_K22"
"186",9,7,11,4,7,8,9,8,11,3,3,4,14,13,14,9,8,15,16,9,9,16,17,15,19,13,"HP1502401_K23"
"187",9,7,11,4,7,8,9,8,11,3,3,4,14,13,14,9,8,15,16,9,9,16,17,15,19,13,"HP1502401_K24"
"188",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_K3"
"189",10,11,10,8,14,15,16,17,18,12,10,8,22,18,24,18,17,26,28,18,22,31,32,29,34,32,"HP1502401_K4"
"190",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_K5"
"191",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_K6"
"192",10,11,10,8,14,15,16,17,18,12,10,8,22,18,24,18,17,26,28,18,22,31,32,29,34,32,"HP1502401_K7"
"193",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_K9"
"194",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_L1"
"195",5,6,8,6,9,11,12,13,13,9,7,13,18,21,20,16,19,21,25,24,25,27,26,21,30,28,"HP1502401_L10"
"196",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_L11"
"197",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_L12"
"198",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_L13"
"199",9,7,11,4,7,8,9,8,11,3,3,4,14,13,14,9,8,15,16,9,9,16,17,15,19,13,"HP1502401_L14"
"200",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_L15"
"201",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_L16"
"202",1,3,3,13,12,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_L17"
"203",4,4,6,3,3,6,7,1,9,2,1,3,10,11,3,2,2,2,2,2,3,6,5,8,9,9,"HP1502401_L18"
"204",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_L2"
"205",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_L20"
"206",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_L21"
"207",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_L22"
"208",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_L23"
"209",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,16,12,11,19,10,11,31,27,32,31,"HP1502401_L3"
"210",1,3,3,13,4,5,3,10,2,16,20,21,8,8,11,7,25,12,11,28,10,12,13,16,20,16,"HP1502401_L4"
"211",4,4,6,3,3,6,7,1,9,2,1,3,10,11,3,2,2,2,2,2,3,6,5,8,9,9,"HP1502401_L5"
