"clustering_method" "replicable_clusters" "non_replicable_clusters" "replicable_cells" "non_replicable_cells" "fraction_replicable_clusters" "fraction_replicable_cells" "clustering_name" "level"
"52" "sc3_29" 6 55 0 0 0.0983606557377049 NA "sc3_29" NA
"53" "sc3_3" 4 63 624 10081 0.0597014925373134 0.0582905184493227 "sc3_3" NA
"54" "sc3_30" 6 55 0 0 0.0983606557377049 NA "sc3_30" NA
"55" "sc3_31" 6 55 0 0 0.0983606557377049 NA "sc3_31" NA
"56" "sc3_4" 4 61 624 10081 0.0615384615384615 0.0582905184493227 "sc3_4" NA
"57" "sc3_5" 4 59 749 9956 0.0634920634920635 0.0699673049976646 "sc3_5" NA
"58" "sc3_6" 4 57 749 9956 0.0655737704918033 0.0699673049976646 "sc3_6" NA
"59" "sc3_7" 4 55 749 9956 0.0677966101694915 0.0699673049976646 "sc3_7" NA
"60" "sc3_8" 4 53 749 9956 0.0701754385964912 0.0699673049976646 "sc3_8" NA
"61" "sc3_9" 4 51 1069 9636 0.0727272727272727 0.0998598785614199 "sc3_9" NA
"62" "Seurat_0" 4 39 1004 9701 0.0930232558139535 0.0937879495562821 "Seurat_0" NA
"63" "Seurat_1" 6 35 1395 9310 0.146341463414634 0.130312937879496 "Seurat_1" NA
"64" "Seurat_10" 4 24 0 0 0.142857142857143 NA "Seurat_10" NA
"65" "Seurat_11" 4 22 0 0 0.153846153846154 NA "Seurat_11" NA
"66" "Seurat_12" 4 20 0 0 0.166666666666667 NA "Seurat_12" NA
"67" "Seurat_13" 2 20 0 0 0.0909090909090909 NA "Seurat_13" NA
"68" "Seurat_14" 2 26 0 0 0.0714285714285714 NA "Seurat_14" NA
"69" "Seurat_15" 2 28 0 0 0.0666666666666667 NA "Seurat_15" NA
"70" "Seurat_16" 4 28 0 0 0.125 NA "Seurat_16" NA
"71" "Seurat_17" 6 28 0 0 0.176470588235294 NA "Seurat_17" NA
"72" "Seurat_18" 6 30 0 0 0.166666666666667 NA "Seurat_18" NA
"73" "Seurat_19" 8 30 0 0 0.210526315789474 NA "Seurat_19" NA
"74" "Seurat_2" 6 33 1395 9310 0.153846153846154 0.130312937879496 "Seurat_2" NA
"75" "Seurat_20" 6 34 0 0 0.15 NA "Seurat_20" NA
"76" "Seurat_21" 6 36 0 0 0.142857142857143 NA "Seurat_21" NA
"77" "Seurat_22" 6 38 0 0 0.136363636363636 NA "Seurat_22" NA
"78" "Seurat_23" 6 40 0 0 0.130434782608696 NA "Seurat_23" NA
"79" "Seurat_3" 6 31 1395 9310 0.162162162162162 0.130312937879496 "Seurat_3" NA
"80" "Seurat_4" 6 29 1817 8888 0.171428571428571 0.169733769266698 "Seurat_4" NA
"81" "Seurat_5" 4 29 1426 9279 0.121212121212121 0.133208780943484 "Seurat_5" NA
"82" "Seurat_6" 4 27 1701 9004 0.129032258064516 0.158897711349837 "Seurat_6" NA
"83" "Seurat_7" 2 27 1339 9366 0.0689655172413793 0.125081737505838 "Seurat_7" NA
"84" "Seurat_8" 2 25 1339 9366 0.0740740740740741 0.125081737505838 "Seurat_8" NA
"85" "Seurat_9" 0 25 0 10705 0 0 "Seurat_9" NA
